Airline,Source,Destination,Additional_Info_upd,Duration_mins,Total_Stops_upd,Price
Jet Airways,Mumbai,Hyderabad,0,85,0,5678
Air India,Banglore,New Delhi,0,1730,1,17198
Multiple carriers,Delhi,Cochin,0,705,1,16287
IndiGo,Delhi,Cochin,0,275,1,9476
Air India,Kolkata,Banglore,0,1200,2,13007
IndiGo,Delhi,Cochin,0,895,1,7514
IndiGo,Kolkata,Banglore,0,155,0,5618
SpiceJet,Chennai,Kolkata,0,135,0,3911
IndiGo,Banglore,Delhi,0,170,0,4823
Air India,Kolkata,Banglore,0,1700,2,11752
Jet Airways,Kolkata,Banglore,0,960,1,14571
Air India,Delhi,Cochin,0,1395,1,8372
SpiceJet,Banglore,Delhi,0,160,0,3971
Jet Airways,Delhi,Cochin,1,335,1,10262
IndiGo,Chennai,Kolkata,0,140,0,3597
Air India,Delhi,Cochin,0,1820,2,12436
Jet Airways,Delhi,Cochin,0,360,1,14714
Jet Airways,Delhi,Cochin,1,1010,1,12898
SpiceJet,Kolkata,Banglore,0,420,1,12287
IndiGo,Delhi,Cochin,0,345,1,7189
Air India,Banglore,Delhi,0,170,0,6961
Air India,Kolkata,Banglore,0,2000,2,15292
Jet Airways,Delhi,Cochin,1,810,2,10368
Jet Airways,Delhi,Cochin,0,1295,2,13292
Air India,Delhi,Cochin,0,1010,1,9064
Jet Airways,Kolkata,Banglore,0,730,1,14388
SpiceJet,Banglore,Delhi,0,160,0,4423
Air India,Delhi,Cochin,0,970,2,8839
Vistara,Kolkata,Banglore,0,385,1,9870
Jet Airways,Delhi,Cochin,0,1195,2,12819
Multiple carriers,Delhi,Cochin,0,390,1,7670
Jet Airways,Kolkata,Banglore,1,870,1,8066
Air India,Mumbai,Hyderabad,0,710,2,16697
IndiGo,Delhi,Cochin,0,630,1,5684
Multiple carriers,Delhi,Cochin,0,455,1,11200
Jet Airways,Kolkata,Banglore,0,1410,1,13759
IndiGo,Banglore,New Delhi,0,170,0,5694
Vistara,Banglore,New Delhi,0,1665,1,12371
IndiGo,Delhi,Cochin,0,570,1,6573
GoAir,Delhi,Cochin,0,440,1,6393
IndiGo,Kolkata,Banglore,0,155,0,5224
Jet Airways,Banglore,Delhi,1,180,0,5198
Jet Airways,Kolkata,Banglore,0,450,1,13941
SpiceJet,Chennai,Kolkata,0,155,0,6300
Jet Airways,Delhi,Cochin,0,1620,2,12609
Multiple carriers,Delhi,Cochin,0,720,1,13587
Multiple carriers,Delhi,Cochin,0,480,1,13587
Jet Airways,Delhi,Cochin,1,1595,1,10262
Air India,Delhi,Cochin,0,555,1,16439
Jet Airways,Kolkata,Banglore,0,510,1,14781
Jet Airways,Delhi,Cochin,1,1010,1,10262
Jet Airways,Kolkata,Banglore,1,1690,1,10844
IndiGo,Banglore,Delhi,0,175,0,4823
Air India,Banglore,Delhi,0,170,0,5911
Multiple carriers,Delhi,Cochin,0,750,1,13377
Multiple carriers,Delhi,Cochin,0,910,1,6145
SpiceJet,Mumbai,Hyderabad,1,90,0,1965
IndiGo,Delhi,Cochin,0,515,1,6442
Jet Airways,Kolkata,Banglore,0,1430,1,13941
Air India,Delhi,Cochin,0,1010,1,13002
Air India,Delhi,Cochin,0,570,1,8907
Jet Airways,Delhi,Cochin,0,1620,2,14657
SpiceJet,Kolkata,Banglore,0,140,0,3873
Jet Airways,Kolkata,Banglore,0,570,1,14781
Air India,Banglore,Delhi,0,170,0,5228
Air Asia,Banglore,New Delhi,0,170,0,7652
Jet Airways,Banglore,New Delhi,0,175,0,7229
IndiGo,Kolkata,Banglore,0,240,1,4226
Jet Airways,Delhi,Cochin,1,1325,1,12373
IndiGo,Banglore,New Delhi,0,180,0,6860
Jet Airways,Kolkata,Banglore,1,1170,1,10844
Jet Airways,Delhi,Cochin,1,1295,1,12373
IndiGo,Banglore,New Delhi,0,165,0,4238
Jet Airways,Banglore,New Delhi,1,1265,1,13502
Jet Airways,Kolkata,Banglore,0,1630,1,10953
Air Asia,Kolkata,Banglore,0,150,0,3782
Jet Airways,Kolkata,Banglore,0,345,1,14781
IndiGo,Kolkata,Banglore,0,165,0,4804
SpiceJet,Banglore,New Delhi,0,170,0,6860
Air India,Kolkata,Banglore,0,1170,2,6117
Jet Airways,Banglore,Delhi,0,175,0,8016
Vistara,Delhi,Cochin,0,190,0,6216
Jet Airways,Banglore,Delhi,0,165,0,8016
Jet Airways,Banglore,New Delhi,1,695,1,11087
Jet Airways,Mumbai,Hyderabad,0,85,0,5678
Jet Airways,Banglore,Delhi,0,175,0,7229
IndiGo,Banglore,New Delhi,0,175,0,6860
Multiple carriers,Delhi,Cochin,0,660,1,10407
Multiple carriers,Delhi,Cochin,0,835,1,13797
Air India,Banglore,Delhi,0,165,0,6961
Jet Airways,Kolkata,Banglore,0,395,1,10624
Jet Airways,Delhi,Cochin,0,970,2,14300
SpiceJet,Chennai,Kolkata,0,140,0,5418
Jet Airways,Delhi,Cochin,0,1375,2,15129
SpiceJet,Chennai,Kolkata,1,135,0,3543
SpiceJet,Mumbai,Hyderabad,1,90,0,1965
Air Asia,Banglore,Delhi,0,170,0,4282
Air India,Kolkata,Banglore,0,1620,2,14508
Air Asia,Kolkata,Banglore,0,220,1,5162
Jet Airways,Delhi,Cochin,1,1425,1,10262
Multiple carriers,Delhi,Cochin,0,765,1,15237
Multiple carriers,Delhi,Cochin,0,440,1,12524
Jet Airways,Kolkata,Banglore,1,1495,1,10844
Air India,Banglore,New Delhi,0,1510,1,5092
Multiple carriers,Delhi,Cochin,0,600,1,8309
GoAir,Delhi,Cochin,0,355,1,4106
Jet Airways,Kolkata,Banglore,0,1520,1,14151
Jet Airways,Delhi,Cochin,1,620,1,5177
Jet Airways,Kolkata,Banglore,1,400,1,10844
IndiGo,Banglore,Delhi,0,180,0,4823
Jet Airways,Delhi,Cochin,1,1530,1,10262
Air India,Delhi,Cochin,0,1380,2,13381
IndiGo,Chennai,Kolkata,0,145,0,4332
Jet Airways,Banglore,New Delhi,0,760,1,26890
Air India,Delhi,Cochin,0,1245,2,12803
Jet Airways,Kolkata,Banglore,1,1575,1,8529
SpiceJet,Kolkata,Banglore,0,145,0,3873
Jet Airways,Kolkata,Banglore,1,475,1,10844
Jet Airways,Banglore,Delhi,1,180,0,6144
Jet Airways,Banglore,Delhi,0,175,0,7229
Jet Airways,Delhi,Cochin,0,705,1,12767
Jet Airways,Banglore,Delhi,0,175,0,7229
Multiple carriers,Delhi,Cochin,0,470,1,7354
IndiGo,Mumbai,Hyderabad,0,90,0,4049
Multiple carriers,Delhi,Cochin,0,840,1,13377
IndiGo,Banglore,New Delhi,0,170,0,6144
Multiple carriers,Delhi,Cochin,0,795,1,8266
Air India,Delhi,Cochin,0,1580,2,10975
Multiple carriers,Delhi,Cochin,0,720,1,12192
Jet Airways,Delhi,Cochin,0,2245,2,12273
Jet Airways,Banglore,New Delhi,0,640,1,26890
Multiple carriers,Delhi,Cochin,1,575,1,15136
Jet Airways,Delhi,Cochin,1,330,1,10262
Jet Airways,Delhi,Cochin,1,1530,1,10262
Jet Airways,Mumbai,Hyderabad,1,90,0,2228
IndiGo,Chennai,Kolkata,0,140,0,3597
SpiceJet,Kolkata,Banglore,1,155,0,3841
Jet Airways,Kolkata,Banglore,1,425,1,9899
Multiple carriers,Delhi,Cochin,0,555,1,13587
Air Asia,Kolkata,Banglore,0,150,0,4409
IndiGo,Mumbai,Hyderabad,0,90,0,2227
Air India,Mumbai,Hyderabad,0,80,0,4937
IndiGo,Kolkata,Banglore,0,345,1,9319
Jet Airways,Kolkata,Banglore,0,505,1,14151
Jet Airways,Delhi,Cochin,0,360,1,14714
Jet Airways,Banglore,Delhi,0,180,0,7229
Vistara,Chennai,Kolkata,0,140,0,11982
IndiGo,Banglore,Delhi,0,175,0,4990
Multiple carriers,Delhi,Cochin,0,505,1,9103
SpiceJet,Chennai,Kolkata,0,155,0,6300
Jet Airways,Delhi,Cochin,0,425,2,14441
Air India,Kolkata,Banglore,0,545,1,8366
SpiceJet,Delhi,Cochin,0,380,1,7317
GoAir,Banglore,New Delhi,0,175,0,3898
Jet Airways,Delhi,Cochin,0,1210,1,14714
SpiceJet,Kolkata,Banglore,1,145,0,3841
Multiple carriers,Delhi,Cochin,0,615,1,15373
Air India,Kolkata,Banglore,0,1610,2,11222
Multiple carriers,Delhi,Cochin,0,860,1,7155
Multiple carriers,Delhi,Cochin,0,620,1,15200
Jet Airways,Banglore,New Delhi,1,780,1,7832
IndiGo,Delhi,Cochin,0,300,1,6593
Air India,Kolkata,Banglore,0,1650,3,13007
Jet Airways,Delhi,Cochin,1,535,1,15400
Air India,Kolkata,Banglore,0,1440,1,6528
Jet Airways,Delhi,Cochin,1,1615,2,10368
IndiGo,Delhi,Cochin,0,965,1,6162
Jet Airways,Banglore,New Delhi,0,1135,1,17261
Jet Airways,Kolkata,Banglore,1,1695,1,7064
Jet Airways,Delhi,Cochin,0,1490,2,13882
Vistara,Delhi,Cochin,0,190,0,6216
Jet Airways,Delhi,Cochin,1,440,2,19644
Jet Airways,Banglore,Delhi,1,175,0,4544
IndiGo,Chennai,Kolkata,0,145,0,3384
IndiGo,Kolkata,Banglore,0,150,0,4804
Jet Airways,Kolkata,Banglore,1,1435,1,10031
Jet Airways,Kolkata,Banglore,1,665,1,8586
Jet Airways,Banglore,New Delhi,1,375,1,7832
Vistara,Kolkata,Banglore,0,965,1,10027
IndiGo,Mumbai,Hyderabad,0,85,0,2754
Jet Airways,Delhi,Cochin,0,1225,1,12767
GoAir,Kolkata,Banglore,0,455,1,8777
GoAir,Delhi,Cochin,0,310,1,7870
Air India,Kolkata,Banglore,0,1390,2,9416
SpiceJet,Mumbai,Hyderabad,1,90,0,2175
Multiple carriers,Delhi,Cochin,0,765,1,9646
Jet Airways,Kolkata,Banglore,0,520,1,13731
Air India,Delhi,Cochin,0,2170,2,11552
Air India,Banglore,New Delhi,0,2315,2,10783
Jet Airways,Kolkata,Banglore,0,1285,1,11467
Air India,Delhi,Cochin,0,735,1,8879
Multiple carriers,Delhi,Cochin,0,760,1,6795
IndiGo,Delhi,Cochin,0,480,1,14871
Multiple carriers,Delhi,Cochin,0,630,2,34503
Air India,Delhi,Cochin,0,1580,2,10975
Air India,Kolkata,Banglore,0,805,2,15170
Air India,Kolkata,Banglore,0,1440,1,7001
Air India,Kolkata,Banglore,0,545,1,8576
Jet Airways,Delhi,Cochin,0,535,2,15129
IndiGo,Banglore,Delhi,0,170,0,4823
Jet Airways,Kolkata,Banglore,1,800,1,10844
Vistara,Kolkata,Banglore,0,1440,1,8085
Jet Airways,Delhi,Cochin,0,2045,2,20747
Air India,Kolkata,Banglore,0,925,1,10203
Jet Airways,Delhi,Cochin,1,1395,1,12898
Jet Airways,Kolkata,Banglore,0,1545,1,13941
IndiGo,Delhi,Cochin,0,625,1,7503
Jet Airways,Delhi,Cochin,0,600,1,14714
IndiGo,Delhi,Cochin,0,275,1,5054
GoAir,Banglore,New Delhi,0,175,0,8722
Jet Airways,Kolkata,Banglore,1,1655,1,8586
Air India,Banglore,Delhi,0,170,0,5228
Air India,Mumbai,Hyderabad,0,90,0,3100
IndiGo,Delhi,Cochin,0,195,0,6541
Multiple carriers,Delhi,Cochin,0,535,1,8266
IndiGo,Delhi,Cochin,0,415,1,6628
Jet Airways,Kolkata,Banglore,1,730,1,9663
Jet Airways,Kolkata,Banglore,1,365,1,9899
IndiGo,Delhi,Cochin,0,985,2,6223
IndiGo,Kolkata,Banglore,0,315,1,5380
Multiple carriers,Delhi,Cochin,0,810,1,7740
Jet Airways,Kolkata,Banglore,1,800,1,9899
Jet Airways,Banglore,Delhi,1,175,0,5198
Jet Airways,Delhi,Cochin,1,1380,2,9254
Jet Airways,Kolkata,Banglore,0,1200,1,14388
Vistara,Kolkata,Banglore,0,1555,1,8137
Air India,Delhi,Cochin,0,1380,2,13591
SpiceJet,Kolkata,Banglore,0,435,1,8479
Jet Airways,Kolkata,Banglore,1,1400,1,10844
Air India,Kolkata,Banglore,0,1615,1,10203
IndiGo,Delhi,Cochin,0,490,1,6938
Multiple carriers,Delhi,Cochin,0,765,1,9646
IndiGo,Delhi,Cochin,0,300,1,6593
Vistara Premium economy,Chennai,Kolkata,0,135,0,9125
Multiple carriers,Delhi,Cochin,0,615,1,7670
Air India,Kolkata,Banglore,0,525,2,15894
Jet Airways,Kolkata,Banglore,1,435,1,5608
GoAir,Delhi,Cochin,0,355,1,5842
SpiceJet,Delhi,Cochin,0,270,1,4466
IndiGo,Chennai,Kolkata,0,140,0,3597
Jet Airways,Banglore,New Delhi,0,680,1,13555
Air India,Delhi,Cochin,0,555,1,10979
Jet Airways,Delhi,Cochin,0,810,2,15129
Air India,Delhi,Cochin,0,180,0,5674
Vistara,Banglore,Delhi,0,170,0,5613
SpiceJet,Kolkata,Banglore,1,140,0,5725
IndiGo,Banglore,New Delhi,0,170,0,10067
SpiceJet,Banglore,Delhi,1,170,0,4885
Air India,Delhi,Cochin,0,1640,1,7690
IndiGo,Delhi,Cochin,0,305,1,8258
Multiple carriers,Delhi,Cochin,0,840,1,7408
Jet Airways,Kolkata,Banglore,1,740,1,10844
Jet Airways,Delhi,Cochin,1,1600,2,8728
IndiGo,Delhi,Cochin,0,575,1,5894
Air India,Kolkata,Banglore,0,155,0,4435
Jet Airways,Mumbai,Hyderabad,1,85,0,4050
IndiGo,Kolkata,Banglore,0,155,0,4174
Air India,Delhi,Cochin,0,1420,1,5957
Jet Airways,Kolkata,Banglore,0,1685,1,12692
IndiGo,Banglore,New Delhi,0,170,0,7303
Air India,Kolkata,Banglore,0,965,1,6117
IndiGo,Delhi,Cochin,0,195,0,6015
Air India,Kolkata,Banglore,0,1210,2,11642
Multiple carriers,Delhi,Cochin,0,755,1,7564
IndiGo,Banglore,Delhi,0,180,0,4823
IndiGo,Delhi,Cochin,0,665,1,6442
Air India,Kolkata,Banglore,0,965,1,6327
Air India,Delhi,Cochin,0,1350,1,7416
Air India,Delhi,Cochin,0,1470,2,14588
Multiple carriers,Delhi,Cochin,0,930,1,7198
Air India,Delhi,Cochin,0,735,1,8669
IndiGo,Delhi,Cochin,0,860,1,6093
Air India,Kolkata,Banglore,0,1320,2,15107
Air India,Delhi,Cochin,0,1360,1,8372
Jet Airways,Kolkata,Banglore,1,850,1,7064
Vistara,Kolkata,Banglore,0,945,1,12732
SpiceJet,Chennai,Kolkata,0,140,0,3597
IndiGo,Banglore,New Delhi,0,180,0,7303
Air India,Kolkata,Banglore,0,875,2,10991
Air India,Banglore,New Delhi,0,1490,1,10321
IndiGo,Banglore,Delhi,0,170,0,3943
IndiGo,Delhi,Cochin,0,315,1,5636
IndiGo,Kolkata,Banglore,0,290,1,4268
Jet Airways,Delhi,Cochin,0,810,2,13014
Multiple carriers,Delhi,Cochin,0,720,1,13727
IndiGo,Kolkata,Banglore,0,150,0,4174
Air India,Delhi,Cochin,0,435,2,10493
IndiGo,Delhi,Cochin,0,625,1,6794
IndiGo,Kolkata,Banglore,0,315,1,7228
Jet Airways,Banglore,New Delhi,0,685,1,26890
Multiple carriers,Delhi,Cochin,0,540,1,7038
Jet Airways,Kolkata,Banglore,1,1545,1,7064
Jet Airways,Kolkata,Banglore,1,1575,1,10031
Jet Airways,Kolkata,Banglore,1,520,1,9663
Air Asia,Banglore,Delhi,0,170,0,4483
Jet Airways,Banglore,Delhi,1,180,0,5769
IndiGo,Kolkata,Banglore,0,150,0,4804
Air India,Kolkata,Banglore,0,155,0,4145
Air India,Kolkata,Banglore,0,155,0,4880
SpiceJet,Chennai,Kolkata,1,135,0,3543
Jet Airways,Banglore,New Delhi,1,745,1,27992
IndiGo,Delhi,Cochin,0,810,1,7191
Vistara,Banglore,Delhi,0,160,0,5403
Jet Airways,Delhi,Cochin,1,440,2,15812
Jet Airways,Banglore,Delhi,1,180,0,4544
Air Asia,Delhi,Cochin,0,340,1,11410
IndiGo,Chennai,Kolkata,0,145,0,4332
Jet Airways,Banglore,Delhi,1,180,0,4544
IndiGo,Kolkata,Banglore,0,240,1,4226
Air India,Kolkata,Banglore,0,155,0,4145
Multiple carriers,Delhi,Cochin,0,555,1,14848
IndiGo,Banglore,Delhi,0,175,0,3419
Jet Airways,Banglore,New Delhi,0,180,0,7229
SpiceJet,Delhi,Cochin,0,270,1,5830
Jet Airways,Banglore,New Delhi,1,1055,1,10972
Jet Airways,Kolkata,Banglore,0,795,1,14231
Jet Airways,Kolkata,Banglore,1,1495,1,10844
SpiceJet,Kolkata,Banglore,0,435,1,11468
Air Asia,Kolkata,Banglore,0,150,0,4409
Jet Airways,Delhi,Cochin,0,1320,2,13376
IndiGo,Banglore,Delhi,0,170,0,4077
Jet Airways,Kolkata,Banglore,0,690,1,13067
IndiGo,Banglore,Delhi,0,175,0,4823
Multiple carriers,Delhi,Cochin,1,745,1,14817
IndiGo,Chennai,Kolkata,0,140,0,4326
Multiple carriers,Delhi,Cochin,0,840,1,15603
Air India,Kolkata,Banglore,0,1830,2,13885
Jet Airways,Banglore,New Delhi,0,1280,1,17261
Multiple carriers,Delhi,Cochin,0,565,3,15629
Air India,Kolkata,Banglore,0,1170,2,6117
Jet Airways,Delhi,Cochin,0,1760,2,12819
Multiple carriers,Delhi,Cochin,0,435,1,13377
Jet Airways,Banglore,New Delhi,0,495,1,26890
IndiGo,Banglore,Delhi,0,175,0,3419
Air India,Kolkata,Banglore,0,805,2,14960
Air India,Mumbai,Hyderabad,0,75,0,11185
Air India,Delhi,Cochin,0,1455,1,8372
Jet Airways,Delhi,Cochin,1,620,1,10262
Air India,Kolkata,Banglore,0,1255,2,11542
SpiceJet,Kolkata,Banglore,0,315,1,4649
Jet Airways,Mumbai,Hyderabad,0,90,0,5678
SpiceJet,Banglore,Delhi,0,170,0,3971
Multiple carriers,Delhi,Cochin,0,540,1,7878
Jet Airways,Delhi,Cochin,0,810,2,13014
IndiGo,Banglore,Delhi,0,165,0,4423
Jet Airways,Delhi,Cochin,1,865,1,10262
Vistara,Banglore,Delhi,0,170,0,4668
Jet Airways,Kolkata,Banglore,1,1265,1,10844
Jet Airways,Delhi,Cochin,1,1125,2,10368
IndiGo,Banglore,Delhi,0,170,0,4591
IndiGo,Delhi,Cochin,0,415,1,7191
Multiple carriers,Delhi,Cochin,0,395,1,9794
IndiGo,Banglore,Delhi,0,170,0,3943
Jet Airways,Kolkata,Banglore,0,330,1,13626
Jet Airways,Kolkata,Banglore,1,800,1,9663
Multiple carriers,Delhi,Cochin,1,540,1,6093
Jet Airways,Banglore,New Delhi,0,615,1,11717
Jet Airways,Kolkata,Banglore,0,800,1,14781
Jet Airways,Banglore,Delhi,0,165,0,7229
GoAir,Banglore,Delhi,0,165,0,3898
Jet Airways,Delhi,Cochin,0,825,1,14714
Multiple carriers,Delhi,Cochin,0,560,1,7005
IndiGo,Chennai,Kolkata,0,140,0,3597
SpiceJet,Kolkata,Banglore,1,160,0,4413
Multiple carriers,Delhi,Cochin,0,535,1,15353
IndiGo,Banglore,Delhi,0,170,0,3943
IndiGo,Chennai,Kolkata,0,135,0,6297
IndiGo,Banglore,New Delhi,0,175,0,6144
Air India,Delhi,Cochin,0,1470,2,12257
Jet Airways,Delhi,Cochin,0,1390,2,15129
Jet Airways,Delhi,Cochin,1,1375,2,10368
Jet Airways,Delhi,Cochin,1,560,2,13029
Air India,Kolkata,Banglore,0,1390,2,9416
Air India,Delhi,Cochin,0,185,0,6934
Jet Airways,Kolkata,Banglore,0,1080,1,11467
Multiple carriers,Delhi,Cochin,0,615,1,6795
IndiGo,Kolkata,Banglore,0,155,0,5198
Jet Airways,Delhi,Cochin,1,1525,1,14053
Vistara,Kolkata,Banglore,0,975,1,7927
IndiGo,Kolkata,Banglore,0,165,0,4462
GoAir,Banglore,Delhi,0,175,0,5048
Jet Airways,Kolkata,Banglore,1,1655,1,10844
Multiple carriers,Delhi,Cochin,0,595,1,15411
IndiGo,Kolkata,Banglore,0,160,0,4462
Jet Airways,Mumbai,Hyderabad,0,90,0,5678
Jet Airways,Delhi,Cochin,0,1110,1,15764
Jet Airways,Delhi,Cochin,0,1285,1,17024
Air India,Mumbai,Hyderabad,0,80,0,3100
Jet Airways,Banglore,Delhi,0,185,0,7229
IndiGo,Kolkata,Banglore,0,150,0,4804
Jet Airways,Banglore,Delhi,1,180,0,5769
Air Asia,Kolkata,Banglore,0,150,0,4384
Air India,Delhi,Cochin,0,1535,1,6587
Jet Airways,Banglore,New Delhi,1,805,1,7832
Air India,Chennai,Kolkata,0,135,0,7082
SpiceJet,Chennai,Kolkata,0,135,0,6300
Jet Airways,Kolkata,Banglore,0,475,1,14571
IndiGo,Banglore,Delhi,0,170,0,3943
Multiple carriers,Delhi,Cochin,0,600,1,6878
SpiceJet,Mumbai,Hyderabad,1,90,0,1965
Vistara,Kolkata,Banglore,0,1065,1,9187
Air India,Banglore,New Delhi,0,165,0,4441
IndiGo,Banglore,New Delhi,0,180,0,10067
IndiGo,Delhi,Cochin,0,305,1,5054
Multiple carriers,Delhi,Cochin,0,900,1,7005
Jet Airways,Kolkata,Banglore,0,690,1,12121
IndiGo,Delhi,Cochin,0,290,1,5912
Air Asia,Kolkata,Banglore,0,710,1,5192
IndiGo,Chennai,Kolkata,0,140,0,3597
Jet Airways,Banglore,New Delhi,0,160,0,8016
Air India,Mumbai,Hyderabad,0,85,0,2050
SpiceJet,Banglore,New Delhi,1,175,0,4839
IndiGo,Mumbai,Hyderabad,0,90,0,4049
Vistara,Delhi,Cochin,0,190,0,6216
SpiceJet,Kolkata,Banglore,1,140,0,3841
SpiceJet,Kolkata,Banglore,1,160,0,3815
Air India,Banglore,Delhi,0,165,0,5176
SpiceJet,Mumbai,Hyderabad,0,90,0,2017
Vistara,Kolkata,Banglore,0,1555,1,9187
Vistara,Banglore,New Delhi,0,165,0,11598
Jet Airways,Delhi,Cochin,0,1025,2,13014
Jet Airways,Delhi,Cochin,1,1040,1,10262
Air India,Delhi,Cochin,0,1380,2,9916
Jet Airways,Kolkata,Banglore,0,1145,1,14231
Jet Airways,Banglore,Delhi,1,175,0,7229
IndiGo,Delhi,Cochin,0,505,1,6316
Air Asia,Kolkata,Banglore,0,155,0,4384
Air India,Delhi,Cochin,0,1580,2,13381
IndiGo,Chennai,Kolkata,0,145,0,4332
Air India,Delhi,Cochin,0,570,1,8907
IndiGo,Kolkata,Banglore,0,155,0,4804
Air India,Delhi,Cochin,0,1480,1,15407
Jet Airways,Delhi,Cochin,1,1105,1,12898
Multiple carriers,Delhi,Cochin,0,480,1,6883
SpiceJet,Chennai,Kolkata,1,140,0,3543
IndiGo,Banglore,Delhi,0,165,0,4284
IndiGo,Mumbai,Hyderabad,0,90,0,2437
SpiceJet,Kolkata,Banglore,0,140,0,4174
Jet Airways,Kolkata,Banglore,0,960,1,14781
Air India,Kolkata,Banglore,0,970,2,14960
Jet Airways,Banglore,Delhi,1,175,0,5769
SpiceJet,Delhi,Cochin,0,270,1,4812
Vistara,Kolkata,Banglore,0,975,1,9345
IndiGo,Kolkata,Banglore,0,330,1,4864
IndiGo,Chennai,Kolkata,0,140,0,7295
Air India,Delhi,Cochin,0,1275,2,10231
Jet Airways,Delhi,Cochin,0,300,1,14714
Jet Airways,Delhi,Cochin,0,1470,1,12032
Jet Airways,Banglore,Delhi,1,175,0,4544
Jet Airways,Kolkata,Banglore,1,705,1,10844
Vistara,Banglore,New Delhi,0,355,1,12476
Jet Airways,Banglore,New Delhi,1,1585,1,11087
Air India,Delhi,Cochin,0,2280,3,10703
IndiGo,Delhi,Cochin,0,835,1,6734
Jet Airways,Banglore,New Delhi,1,375,1,7832
Air India,Kolkata,Banglore,0,1045,2,11516
IndiGo,Chennai,Kolkata,0,140,0,3850
Jet Airways,Delhi,Cochin,0,870,2,17229
SpiceJet,Kolkata,Banglore,0,140,0,3873
Jet Airways,Mumbai,Hyderabad,1,85,0,4160
Multiple carriers,Delhi,Cochin,0,490,1,7670
Jet Airways,Kolkata,Banglore,1,475,1,10031
Jet Airways,Delhi,Cochin,1,1390,2,11150
Jet Airways,Banglore,New Delhi,1,405,1,9134
SpiceJet,Banglore,Delhi,0,170,0,4423
Air Asia,Kolkata,Banglore,0,150,0,3807
Air India,Delhi,Cochin,0,1640,1,7480
IndiGo,Banglore,Delhi,0,165,0,4423
IndiGo,Banglore,Delhi,0,180,0,4823
Vistara,Kolkata,Banglore,0,1645,1,12102
Multiple carriers,Delhi,Cochin,1,615,1,15342
Jet Airways,Kolkata,Banglore,1,365,1,10844
Air India,Delhi,Cochin,0,1420,1,7480
Air India,Kolkata,Banglore,0,580,1,4227
Air India,Delhi,Cochin,0,1420,1,7690
SpiceJet,Kolkata,Banglore,0,330,1,8224
Vistara,Banglore,Delhi,0,165,0,5823
Jet Airways,Banglore,New Delhi,1,570,1,9134
Jet Airways,Banglore,New Delhi,0,470,1,26890
Air India,Kolkata,Banglore,0,1350,1,8366
Air India,Delhi,Cochin,0,1535,1,7480
Jet Airways,Kolkata,Banglore,0,365,1,14781
Air India,Kolkata,Banglore,0,2480,2,13990
Air India,Delhi,Cochin,0,1560,2,8245
Jet Airways,Delhi,Cochin,1,540,1,10262
Jet Airways,Kolkata,Banglore,0,1330,1,12739
Multiple carriers,Delhi,Cochin,0,470,1,7575
Air India,Banglore,New Delhi,0,165,0,11633
Jet Airways,Delhi,Cochin,1,810,2,10368
Jet Airways,Banglore,New Delhi,0,365,1,13817
Jet Airways,Kolkata,Banglore,0,520,1,14231
Jet Airways,Banglore,New Delhi,1,680,1,6992
Air India,Banglore,Delhi,0,165,0,6961
Jet Airways,Delhi,Cochin,0,505,2,16263
Jet Airways,Delhi,Cochin,0,330,1,14714
Multiple carriers,Delhi,Cochin,0,810,1,7740
Jet Airways,Banglore,New Delhi,1,520,1,11087
Multiple carriers,Delhi,Cochin,0,450,1,14486
IndiGo,Delhi,Cochin,0,375,1,6442
Air India,Kolkata,Banglore,0,1830,2,10361
Air Asia,Kolkata,Banglore,0,955,1,5320
Jet Airways,Delhi,Cochin,1,1615,2,10368
SpiceJet,Kolkata,Banglore,0,150,0,4174
Air India,Delhi,Cochin,0,875,1,8151
Jet Airways,Delhi,Cochin,0,1610,1,12557
Air India,Banglore,Delhi,0,165,0,6961
Air India,Banglore,Delhi,0,170,0,4441
SpiceJet,Mumbai,Hyderabad,0,85,0,2753
SpiceJet,Kolkata,Banglore,1,140,0,3841
Air India,Delhi,Cochin,0,1010,1,5022
Air India,Delhi,Cochin,0,170,0,5201
Air India,Delhi,Cochin,0,180,0,6934
IndiGo,Kolkata,Banglore,0,280,1,5699
Vistara,Banglore,Delhi,0,165,0,5088
Multiple carriers,Delhi,Cochin,0,650,1,8601
IndiGo,Kolkata,Banglore,0,295,1,11319
IndiGo,Mumbai,Hyderabad,0,85,0,3838
Jet Airways,Kolkata,Banglore,0,1010,1,14388
Jet Airways,Delhi,Cochin,1,1620,2,10824
Jet Airways,Delhi,Cochin,1,360,1,5177
Jet Airways,Delhi,Cochin,0,450,1,14714
Jet Airways,Kolkata,Banglore,0,685,1,13626
Air India,Delhi,Cochin,0,1490,2,13381
Air India,Delhi,Cochin,0,1485,2,18211
Multiple carriers,Delhi,Cochin,0,485,2,6653
Jet Airways,Kolkata,Banglore,0,570,1,14781
Air India,Kolkata,Banglore,0,955,2,11458
Jet Airways,Kolkata,Banglore,1,800,1,10844
IndiGo,Mumbai,Hyderabad,0,90,0,3342
Jet Airways,Delhi,Cochin,1,1100,1,10262
IndiGo,Chennai,Kolkata,0,140,0,5277
Air India,Banglore,New Delhi,0,165,0,4441
SpiceJet,Chennai,Kolkata,1,135,0,3543
Air India,Banglore,New Delhi,0,330,1,13912
Multiple carriers,Delhi,Cochin,0,740,1,9315
Jet Airways,Delhi,Cochin,1,335,1,10262
